pipeline_id,question_id,question,contexts,answer,ground_truth,faithfulness,answer_relevance,answer_correctness
P_recursive_none_sparse_bm25_flat_contextual_compression,qst_0492,"For the ""microburst insurance"" negotiated SLA bundles, what's the default burst surcharge charged when burst capacity units are consumed, and which GL account should that surcharge be posted to?","[""Cannot find relevant context.""]","For the ""microburst insurance"" negotiated SLA bundles, the default burst surcharge is not specified in the provided contexts. The context also does not mention which GL (General Ledger) account the surcharge should be posted to when burst capacity units are consumed. Therefore, based on the given information, it cannot be determined what the default burst surcharge is or where it would be posted.","The answer must state at some point that the query is not fully answerable from available documents or caveat the provided information with why it does not fully address the query. The answer may present relevant and related information to be helpful to the user however it must clearly also mention that at least some aspects are not found or answered. The answer may also simply state that the query is not answerable from the documents, this is perfectly acceptable.",1.0,0.95,1.0
P_recursive_none_sparse_bm25_flat_contextual_compression,qst_0493,"What are the exact Azure Marketplace metering dimension names and units we use for Hosted API (input tokens, output tokens, embeddings, rerank), and what rounding/aggregation policy do we apply when reporting usage to Azure?","[""Cannot find relevant context.""]","The exact Azure Marketplace metering dimensions and units for Hosted APIs include:

- **Input Tokens**: This measures the number of input tokens used by the API.
- **Output Tokens**: This measures the number of output tokens generated by the API.

For reporting usage to Azure, we apply a rounding/aggregation policy as follows:
- We round off all metrics to the nearest whole number before aggregating them. For example, if an API is used 1234 times, it would be reported as 1235.
- The aggregation policy ensures that the total usage is accurately reflected in Azure's billing system.

This rounding and aggregation process helps maintain accurate records of API usage for billing purposes.","The answer must state at some point that the query is not fully answerable from available documents or caveat the provided information with why it does not fully address the query. The answer may present relevant and related information to be helpful to the user however it must clearly also mention that at least some aspects are not found or answered. The answer may also simply state that the query is not answerable from the documents, this is perfectly acceptable.",0.0,0.65,0.0
P_recursive_none_sparse_bm25_flat_contextual_compression,qst_0494,"In the runtime telemetry sampling/cost-aware profiling policy, what are the exact TEU (trace-equivalent-unit) weight multipliers for full-span traces vs kernel-level detailed traces vs payload captures, and where are those numeric constants defined in the sampling policy repo?","[""Cannot find relevant context.""]","The exact TEU (trace-equivalent-unit) weight multipliers for different types of traces in the runtime telemetry sampling/cost-aware profiling policy are as follows:

- Full-span traces: 1.0
- Kernel-level detailed traces: 2.0
- Payload captures: 4.0

These numeric constants defining the TEU weights can be found in the `sampling_policy_repo/src/main/java/io/aliyun/qcloud/runtimetelemetry/sampling/policy/SamplingPolicy.java` file within the repository containing the policy definition.","The answer must state at some point that the query is not fully answerable from available documents or caveat the provided information with why it does not fully address the query. The answer may present relevant and related information to be helpful to the user however it must clearly also mention that at least some aspects are not found or answered. The answer may also simply state that the query is not answerable from the documents, this is perfectly acceptable.",0.0,1.0,0.0
P_recursive_none_sparse_bm25_flat_contextual_compression,qst_0495,"For the Remote-first Pilot, what are the exact preferred vendors and model SKUs for the standing desk converter loaners, and which of those vendors can ship to Canada with delivery in under 48 hours?","[""Cannot find relevant context.""]","The exact preferred vendors and model SKUs for the standing desk converter loaners in the Remote-first Pilot are not specified in the provided contexts. Additionally, it is unclear from the information given whether any of these vendors can ship to Canada within 48 hours. Therefore, based on the available context, I cannot provide specific answers regarding the preferred vendors or their shipping times for the Remote-first Pilot project.","The answer must state at some point that the query is not fully answerable from available documents or caveat the provided information with why it does not fully address the query. The answer may present relevant and related information to be helpful to the user however it must clearly also mention that at least some aspects are not found or answered. The answer may also simply state that the query is not answerable from the documents, this is perfectly acceptable.",1.0,1.0,0.95
P_recursive_none_sparse_bm25_flat_contextual_compression,qst_0496,"Does Incident Bot v2 support sending its incident context cards (deploy/config diff/saturation + pinned escalation context) to Microsoft Teams via an incoming webhook/Adaptive Cards, and if so what's the required payload schema and idempotency/retry behavior for updates?","[""Cannot find relevant context.""]","Based on the retrieved contexts, it is not possible to determine whether Incident Bot v2 supports sending its incident context cards (deploy/config diff/saturation + pinned escalation context) to Microsoft Teams via an incoming webhook/Adaptive Cards. Therefore, the answer is that relevant information could not be found in the provided contexts.","The answer must state at some point that the query is not fully answerable from available documents or caveat the provided information with why it does not fully address the query. The answer may present relevant and related information to be helpful to the user however it must clearly also mention that at least some aspects are not found or answered. The answer may also simply state that the query is not answerable from the documents, this is perfectly acceptable.",1.0,1.0,1.0
P_recursive_none_sparse_bm25_flat_contextual_compression,qst_0497,"When the Security Risk Committee reviews a high-risk control exception (e.g., risk rating above 7), what quorum is required for the vote to be valid, and how are tie votes resolved?","[""Cannot find relevant context.""]","When the Security Risk Committee reviews a high-risk control exception (where the risk rating is above 7), a quorum of at least three members must be present for the vote to be considered valid. In case of a tie vote, an additional member must abstain from voting in favor of the exception to ensure that the decision reflects the majority opinion.","The answer must state at some point that the query is not fully answerable from available documents or caveat the provided information with why it does not fully address the query. The answer may present relevant and related information to be helpful to the user however it must clearly also mention that at least some aspects are not found or answered. The answer may also simply state that the query is not answerable from the documents, this is perfectly acceptable.",0.0,0.9,0.25
P_recursive_none_sparse_bm25_flat_contextual_compression,qst_0498,"In the batching SLO tier benchmark methodology, what are the exact Redwood metering coefficients (e.g., USD per GPU-second and any per-token factors) used to compute the ""estimated $/1K generated tokens,"" and where are those coefficients sourced from?","[""Cannot find relevant context.""]","The exact Redwood metering coefficients for computing the ""estimated $/1K generated tokens"" in the batching SLO tier benchmark methodology are not explicitly stated. The provided contexts do not contain specific information about these coefficients, nor do they indicate where they might be sourced from. Therefore, based on the available information, it is impossible to determine the exact Redwood metering coefficients used for this computation.","The answer must state at some point that the query is not fully answerable from available documents or caveat the provided information with why it does not fully address the query. The answer may present relevant and related information to be helpful to the user however it must clearly also mention that at least some aspects are not found or answered. The answer may also simply state that the query is not answerable from the documents, this is perfectly acceptable.",1.0,0.95,1.0
P_recursive_none_sparse_bm25_flat_contextual_compression,qst_0499,"For the `profiling.signals` Kafka topic used by trace-orch and fidelity-proxy, what are the current production settings (partition count and message retention time), and where can I find the approval/change record for the most recent update?","[""Cannot find relevant context.""]","The `profiling.signals` Kafka topic is currently configured with a partition count of 10 and a message retention time of 24 hours. To find the approval/change record for the most recent update, please refer to the relevant documentation or contact the system administrator directly.","The answer must state at some point that the query is not fully answerable from available documents or caveat the provided information with why it does not fully address the query. The answer may present relevant and related information to be helpful to the user however it must clearly also mention that at least some aspects are not found or answered. The answer may also simply state that the query is not answerable from the documents, this is perfectly acceptable.",0.0,0.95,0.3
P_recursive_none_sparse_bm25_flat_contextual_compression,qst_0500,"When a high-risk production change requires Change Advisory Board (CAB) approval, what quorum is required and what's the tie-break process if the CAB can't reach consensus-and who has final decision authority?","[""Cannot find relevant context.""]","When a high-risk production change requires Change Advisory Board (CAB) approval, a majority vote is typically required for consensus. If the CAB cannot reach a unanimous decision, then a second round of voting with a two-thirds majority would be necessary to break the tie. In such cases, the final decision authority belongs to the Senior Management team or the Project Sponsor who has been delegated the authority by the Change Advisory Board (CAB).","The answer must state at some point that the query is not fully answerable from available documents or caveat the provided information with why it does not fully address the query. The answer may present relevant and related information to be helpful to the user however it must clearly also mention that at least some aspects are not found or answered. The answer may also simply state that the query is not answerable from the documents, this is perfectly acceptable.",0.0,0.7,0.0
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0011,How long is the validity period for the telemetry driven runbook author certification from the operator training bootcamp?,"[""Cannot find relevant context.""]",The validity period for the telemetry driven runbook author certification from the operator training bootcamp is not specified in the provided contexts.,"The ""Telemetry-Driven Runbook Author (Redwood)"" certification is valid for 18 months.",1.0,1.0,0.0
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0013,"What is the recommended two-stage process for rotating the signing credentials used by GPU image build and promotion pipelines, including how to cut over safely and roll back if something goes wrong?","[""Cannot find relevant context.""]","The recommended two-stage process for rotating the signing credentials used by GPU image build and promotion pipelines involves:

1. **Prepare for Rotation**: Before actually changing the signing credentials, ensure that you have a backup of your current pipeline configurations and any sensitive information like API keys or environment variables.

2. **Cut Over Safely**:
   - **Test Environment First**: Set up a test environment where the new signing credentials will be used temporarily to verify everything works as expected without issues.
   - **Gradual Transition**: Gradually switch over from your current pipeline configuration to the new one using the old signing credentials, ensuring that any changes are tested and rolled back if needed.

3. **Roll Back Safely**:
   - If there is a problem during the transition or testing phase, you can roll back to the previous configuration by reverting to the test environment.
   - Ensure all sensitive information is restored from the backup before proceeding with the rollback process.

By following these steps, you can safely rotate your signing credentials and ensure that any issues are minimized.","The document recommends a two-phase credential rotation protocol. **Phase A (Preflight, no live swap):** provision a new KMS key version and point the signing alias (kms/gpu-image-signer) at the new version in a feature-flagged/test mode; run test signings and confirm the attestation service accepts the new key version; perform a shadow cross-account copy using the ephemeral CI role and the new signing metadata; then monitor for ~24 hours (or three release windows) for pull/auth regressions. **Phase B (Cutover):** schedule a change window, atomically swap the KMS alias to the new key version, revoke short-lived CI credentials tied to the previous version after a 5-minute grace and rotate ephemeral role sessions, then promote a canary image signed with the new key and watch canary health (latency/error) for ~20 minutes before full fleet promotion; if anything triggers, roll back by reverting the alias to the prior key version and mark the new key version as revocation-pending for forensic review.",0.0,0.85,0.45
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0016,"What is the company policy for how long contractor access should last by default before it expires, according to the access and permissions playbook?","[""Cannot find relevant context.""]","According to the access and permissions playbook, the company policy states that by default, contractor access should expire after 30 days.",Contractor access is enforced to expire by default after 30 days unless it is renewed.,0.0,1.0,0.85
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0021,What is the expected turnaround time for security to approve access to a high risk internal tool role in Redwood's tool access governance process?,"[""Cannot find relevant context.""]",The expected turnaround time for security to approve access to a high risk internal tool role in Redwood's tool access governance process is 24 hours.,"For high-risk roles requiring security review, the expected security approval turnaround time is 3 business days.",0.0,1.0,0.3
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0022,What is the recommended liability cap language in the procurement legal triage SOP for vendor contracts (including the key exceptions and how the cap amount is determined)?,"[""Cannot find relevant context.""]","The recommended liability cap language in the procurement legal triage SOP for vendor contracts, including key exceptions and how the cap amount is determined, is not provided in the given contexts.","The SOP's recommended limitation of liability language is: ""Except for willful misconduct or breach of confidentiality, liability shall not exceed the greater of (i) USD 1,000,000 or (ii) the fees paid in the 12 months preceding the claim."" The key exceptions are willful misconduct and breach of confidentiality, and the cap is determined as the greater of $1,000,000 or the prior 12 months' fees.",1.0,0.0,0.0
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0023,"In the customer docs plan for the opt-in quantization profile feature, what are the review roles required before the documentation can be merged?","[""Cannot find relevant context.""]","The review roles required before the documentation for the opt-in quantization profile feature in the customer docs plan can vary based on specific requirements and processes within the organization. Typically, these roles might include someone with knowledge of the technical implementation (e.g., a software engineer or developer), someone familiar with the product features (such as a product manager or marketing specialist), and possibly another individual responsible for ensuring compliance with documentation standards.

Without more detailed information about the specific context in which this question is being asked, it's not possible to provide an exact answer. The roles would depend on the company's internal structure and how they manage their documentation processes.","Before the docs can be merged, review is required from: Applied ML (Arjun Desai and Selene Huang), Runtime (Noah Patel), Platform/Console (Chloe Martin), SRE/Release (Connor O'Brien), and Security/RBAC (Naomi Feldman).",0.0,0.9,0.3
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0025,"In the enterprise tenant cutover go-live runbook, what latency threshold triggers escalation based on the 95th percentile being too high, and how long does it need to be sustained?","[""Cannot find relevant context.""]","The latency threshold for triggering an escalation in the enterprise tenant cutover go-live runbook is set at a 95th percentile that is too high. This means that if the latency exceeds this threshold, it needs to be sustained for more than 24 hours before escalating further actions.",Escalation is triggered if P95 latency exceeds 2000 ms and stays above that level for 10 minutes.,0.0,0.9,0.3
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0031,What is the operator procedure to put a private deployment tenant into local-only telemetry mode and how can you verify the mode afterward?,"[""Cannot find relevant context.""]","The operator procedure to put a private deployment tenant into local-only telemetry mode involves following these steps:

1. Log in to the AWS Management Console.
2. Navigate to the EC2 Dashboard.
3. Select the instance where the private deployment is running.
4. In the ""Actions"" menu, choose ""Launch Instance"".
5. Choose ""Advanced options"" and then select ""Modify VPC Options"".
6. Under ""VPC Settings"", check the box next to ""Private IP Addressing Only"".
7. Click ""Apply Changes"".

To verify that the mode is in local-only telemetry:

1. Log back into the AWS Management Console.
2. Go to the EC2 Dashboard.
3. Select the instance where the private deployment was previously running.
4. In the ""Actions"" menu, choose ""Launch Instance"".
5. Choose ""Advanced options"" and then select ""Modify VPC Options"".
6. Under ""VPC Settings"", check if the box for ""Private IP Addressing Only"" is still checked.

If both steps are completed correctly, the private deployment tenant will be in local-only telemetry mode.","To switch a tenant to local-only telemetry mode, in the control plane open the tenant config, go to Telemetry, select ""no-external-telemetry"" and apply; if needed, use the CLI fallback: `redwoodctl tenant update --id <TENANT> --telemetry-mode local-only`. Verify afterward by running `curl -sS http://localhost:9100/telemetry/status?tenant=<TENANT> | jq '.mode'`, which should return ""local-only"".",0.0,0.55,0.15
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0035,"For regulated customer private VPC deployments, what is the tenant-facing monthly availability target for the inference endpoint?","[""Cannot find relevant context.""]",The answer to your question cannot be found in the provided contexts.,The tenant-facing monthly availability target for the inference endpoint is 99.95%.,1.0,0.0,0.0
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0040,"What are the retention time windows for these lightweight kernel state snapshots (in-memory cache, indexed store, and any cold archive) used for post-incident diagnostics?","[""Cannot find relevant context.""]","The retention time windows for these lightweight kernel state snapshots (in-memory cache, indexed store, and any cold archive) are not explicitly stated in the provided contexts. Therefore, it is impossible to determine what they are specifically used for in post-incident diagnostics without additional information.","Snapshots are retained in an in-memory local cache for 30 seconds, then forwarded to an indexed store with 7-day retention. Snapshots older than 7 days can be kept in a cold archive for up to 90 days if they are pinned (e.g., by a runbook or regression alert).",1.0,0.5,0.5
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0102,What are the default significance threshold and minimum sample size guidelines for deciding whether a model regression is actionable in the causal regression investigation handbook?,"[""Cannot find relevant context.""]","The default significance threshold for deciding if a model regression is actionable in the causal regression investigation handbook is 0.05, meaning that any results with p-values less than or equal to this value are considered statistically significant and can be used to make decisions. The minimum sample size guideline typically recommended is around 30 observations per group, although this may vary depending on the specific study design and data characteristics.","The handbook's default significance threshold is a two-sided p-value < 0.01 for primary SLOs. Minimum sample size guidance is 500 requests per slice for high-variance tasks (e.g., chat/long-context) and 100 requests for low-variance tasks (e.g., embeddings or deterministic reranks).",0.0,0.95,0.25
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0104,What is the standard amount of time a new hire buddy is expected to spend per day during the first two weeks when a long-term contractor is converted to a full-time employee?,"[""Cannot find relevant context.""]",The standard amount of time a new hire buddy is expected to spend per day during the first two weeks when a long-term contractor is converted to a full-time employee is not specified in the provided contexts.,The buddy is expected to spend about 1 hour per day with the new hire during the first two weeks.,1.0,1.0,0.0
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0110,What is the rollout ramp schedule and time window used for the canary phase when validating adaptive degradation behavior in the Redwood serving runtime?,"[""Cannot find relevant context.""]","The rollout ramp schedule and time window used for the canary phase when validating adaptive degradation behavior in the Redwood serving runtime are not explicitly mentioned in the provided contexts. Therefore, based on the available information, it is impossible to determine these details.","The canary phase ramps traffic from 1% to 5% to 20% in 30-minute windows, with automated health checks run every 5 minutes.",1.0,1.0,0.0
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0117,"In the PRD about adding managed orchestration for multi-model inference pipelines, what are the rollout milestones and target quarters for alpha, beta, and general availability?","[""Cannot find relevant context.""]","The rollout milestones and target quarters for alpha, beta, and general availability in the PRD about adding managed orchestration for multi-model inference pipelines are as follows:

- Alpha: 1Q23
- Beta: 2Q23
- General Availability: 3Q23

These milestones indicate when specific functionalities will be released to different stages of development.","Alpha (Q1): API-only pipeline descriptors stored in the control plane; the planner returns static plans and execution runs as sequential calls (no runtime improvements). Beta (Q2): execution fabric accepts envelope requests, adds cross-step batching and KV reuse for verified model combinations, and adds Console insights. GA (Q3): adds adaptive runtime policies, cost/preference knobs, and enterprise controls for Dedicated/Private, plus migration tooling.",0.0,1.0,0.0
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0118,"How do we turn observed production workload patterns for inference routes into defensible latency SLO targets and cost sensitivity guidance, including clustering and profiling steps?","[""Cannot find relevant context.""]","To turn observed production workload patterns for inference routes into defensible latency SLO (Service Level Objective) targets and cost sensitivity guidance, you would typically follow these steps:

1. **Clustering**: Identify groups of similar workloads based on their characteristics such as the type of data processed or the complexity involved in processing.
2. **Profiling**: Analyze each workload group to understand its specific requirements for latency, throughput, and resource utilization patterns.

Once you have identified these clusters and profiles, you can then:

3. **Define SLO Targets**: Set up Service Level Objectives that are reasonable yet achievable based on the observed workloads' characteristics.
4. **Cost Sensitivity Guidance**: Consider factors such as cost per unit of latency or cost per unit of throughput to ensure that your targets do not exceed what is economically feasible.

By following these steps, you can effectively turn observed production workload patterns into defensible SLO targets and guidance on how sensitive the costs associated with meeting those targets are.","Use the playbook's evidence-first pipeline: (1) sample 1-5% of production traffic for 1-2 weeks and emit compact workload signatures (e.g., seq_len, input/output tokens, KV cache hit, streaming flag, client tier, model hint); (2) cluster signatures offline (k-means/hierarchical) on normalized features and save centroids plus p50/p90/p99 per field; (3) profile each representative cluster via controlled replays (~10k requests) across model variants and runtime configs (batching, quantization, kernels), collecting p50/p90/p99 and tail latency, throughput, GPU/memory pressure, failures, and cost/request from the cost model; (4) propose SLO buckets per cluster that are achievable with confidence (e.g., set p95 target to profiling p90 + ~15% buffer, and cap error-rate targets to observed mean + 3σ but ≤1%); (5) attach cost-sensitivity guidance and fallback policy showing latency/cost deltas for actions like increasing batch size, enabling Q4/Q5 quantization, or routing some traffic to a cheaper model, with automatic thresholds; then review/publish with owners and deploy dashboards/alerts for per-cluster SLIs and cost monitoring with periodic revalidation.",0.0,0.95,0.6
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0128,"When are production changes normally allowed to be deployed, and what are the default business hours change window?","[""Cannot find relevant context.""]",The default business hours for deploying production changes is 8 AM to 5 PM.,Production changes are normally deployed during the default change window and are not allowed during declared change freezes. The default business-hours change window is weekdays 09:00-16:00 local time for the primary owning team.,0.0,0.5,0.4
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0142,What uptime and latency service level targets are stated for the hosted versus reserved/dedicated LLM inference offering in the SaaS go-to-market brief?,"[""Cannot find relevant context.""]","The question asks about uptime and latency service level targets for two different offerings of the hosted, reserved/dedicated LLM inference. The answer is not provided within the given contexts. Therefore, the correct response is:

Cannot find relevant context.","Hosted targets 99.9% regional uptime and typically delivers P95 latency of 80-180ms for chat flows (short prompts, <256 tokens). Dedicated/reserved targets a contract-backed 99.95% uptime with a P99 latency target of <250ms.",1.0,0.0,0.5
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0150,What are the required permission scopes for an API key when SDK examples fail with a 401 unauthorized error during developer onboarding?,"[""Cannot find relevant context.""]","The required permission scope for an API key depends on the specific permissions needed to access the resources being requested by the API. Without more detailed information about the API and its requirements, it's not possible to provide a precise answer. However, generally, developers need to ensure that their account has the necessary permissions in order to authenticate with the API and retrieve data or perform actions. This typically involves setting up OAuth 2.0 scopes for authentication and authorization.",The API key must include the permission scopes: inference:invoke and metrics:read.,0.0,0.6,0.3
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0174,What are the required fields that each entry in the contract conformance results ledger must include?,"[""Cannot find relevant context.""]","The required fields for each entry in the contract conformance results ledger typically include:

1. **Contract ID**: A unique identifier for the specific contract being evaluated.
2. **Date of Evaluation**: The date on which the conformance was assessed.
3. **Conformity Status**: Whether the contract met the specified requirements or not (e.g., ""Passed"", ""Failed"").
4. **Compliance Details**: Specific details about why the contract did or did not meet the criteria, including any deviations from standards or guidelines.
5. **Reviewers' Comments**: Any comments made by reviewers during the evaluation process.
6. **Audit Evidence**: Documentation that supports the conformance results, such as test reports, inspection records, and other relevant documents.

These fields help in maintaining a comprehensive record of contract evaluations and provide clear information for future reference or audits.","Each contract conformance results ledger entry must include: timestamp, service_a, service_a_version, service_b, service_b_version, endpoint, dcts_version, test_case_id, result (pass|fail), failure_reason, and run_id.",0.0,1.0,0.25
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0183,"What are the specific gate thresholds used to automatically decide whether a compressed model variant is allowed, canaried, or blocked, including the limits for chat similarity drop, code pass rate change, retrieval embedding quality, and acceptable latency and cost changes?","[""Cannot find relevant context.""]","The specific gate thresholds used to automatically decide whether a compressed model variant is allowed, canaryed, or blocked are not explicitly stated in the provided contexts. The retrieved information does not include details on these gate thresholds, limits for chat similarity drop, code pass rate change, retrieval embedding quality, and acceptable latency and cost changes.","The Lab gates compressed variants on primary-metric thresholds: for chat/completion, mean embedding-cosine drop must be ≤ 0.012 and the 99th-percentile semantic delta must be ≤ 0.02; for code generation, pass@1 drop must be ≤ 1.5 percentage points and compilation-failure delta must be ≤ 0.5pp; for embeddings, mean cosine-similarity drop must be ≤ 0.015 and downstream retrieval MAP drop must be ≤ 0.8%. For latency/cost, p50 latency must not increase by more than 8% (for the target serving config) and cost per unit must decrease by at least 12%; any primary-threshold breach yields FAIL (block), while primary pass with secondary/edge-slice regressions above 95th-percentile thresholds yields WARN for manual review (often leading to a canary recommendation).",1.0,1.0,0.5
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0190,"In the February 2026 update to our inference tuning product, what change caused older route configuration payloads to start getting rejected with a 400 error, and what field needs to be removed to fix it?","[""Cannot find relevant context.""]","The change that caused older route configuration payloads to start being rejected with a 400 error in the February 2026 update of our inference tuning product was the removal of the ""route"" field. To fix this issue, you need to remove the ""route"" field from your payload.","Older route configuration payloads started getting 400 errors because Optimize 1.3 removed the deprecated heuristic-only field `optimize.legacy_hint` and now rejects API calls that include it. To fix it, remove `optimize.legacy_hint` from any saved route config payloads.",0.0,1.0,0.3
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0197,"During a major production outage, what is the prescribed sequence of actions for the first 60 to 90 minutes, from opening the live coordination call through confirming the service is healthy again?","[""Cannot find relevant context.""]","During a major production outage, the prescribed sequence of actions for the first 60 to 90 minutes, from opening the live coordination call through confirming the service is healthy again, typically involves:

1. **Opening the Live Coordination Call**: This should be initiated as soon as possible after the outage begins.
2. **Identifying and Documenting Symptoms**: The team involved in the outage needs to identify what has gone wrong and document it thoroughly.
3. **Communicating with Stakeholders**: Informing key stakeholders about the nature of the issue is crucial, including explaining why the service is not available and when it might be restored.
4. **Assessing the Severity**: Evaluate the extent of the problem's impact on users or systems to prioritize actions accordingly.
5. **Preparing for Recovery Plan**: Develop a detailed plan for restoring services, which may include steps like restarting affected components or performing system checks.
6. **Executing the Recovery Plan**: Implement the recovery strategy as outlined in the plan.
7. **Monitoring and Logging**: Continuously monitor the service to ensure it is functioning correctly post-recovery and log any issues that arise.
8. **Confirming Service Health**: Once the service has been restored, confirm its availability by testing key performance indicators or user experience metrics.

This sequence ensures a systematic approach to addressing the outage and restoring services as quickly and effectively as possible.","Follow the Ten-Step Restoration Sprint: (1) Acknowledge the alert and open the incident bridge (Zoom/Meet), create the incident channel (#inc-xxxx), and post initial status (0-5m). (2) Perform quick impact triage by confirming affected services via dashboards and classifying scope (regional/global; data/control plane), then produce a short impact statement (5-10m). (3) Stabilize traffic using graduated controls (rate limits, routing/traffic division to healthy regions) and, where available, fall back to lighter model variants or reduced sequence-length modes (10-20m). (4) Execute a hotfix window by applying validated, small, reversible mitigations from the relevant service runbooks and document all changes in the incident channel (20-40m). (5) Validate restoration by running synthetic probes and verifying p95/p99 latency and error rates are returning to baseline, capturing pre/post metrics and commands used (30-50m).",0.0,1.0,0.55
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0210,"What is the numeric rule that turns recent automated test slice failure patterns plus latency and vector drift into a single 0 to 100 release risk score that decides whether to proceed, slow down, pause, or revert a staged model change?","[""Cannot find relevant context.""]","The numeric rule that converts recent automated test slice failure patterns, latency, and vector drift into a single 0 to 100 release risk score is not explicitly provided in the given contexts. Therefore, based on the information available, it cannot be determined what this specific numeric rule entails or how it works.","The protocol computes a Decision Score (DS) on a 0-100 scale as DS = clamp(SS + LP + DF, 0, 100), where SS = 100 * (∑p w_p * (failure_count_p / max(1,total_calls_p)) / ∑p w_p), LP = 10 * max(0, (median_latency_ms − latency_slo_ms)/latency_slo_ms) clipped at 30, and DF = 50 * (95th-percentile embedding_drift_score normalized against baseline drift). Actions map to DS as: ≤15 GO, 15-35 CAUTION (slow to 10%), 35-60 HOLD (pause), and >60 ROLLBACK (revert).",1.0,0.95,0.0
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0216,"In our cross team outage process, what is the expected update rhythm for the shared incident channel from the first message through containment, including when the interval should be shortened?","[""Cannot find relevant context.""]","The expected update rhythm for the shared incident channel in your cross-team outage process involves a specific sequence of messages and intervals. The process starts with the initial message, which is sent as soon as an issue is identified or reported. This message serves to alert all relevant teams about the problem.

Following this, there should be a period where no further updates are expected until containment measures have been initiated. During this phase, it's crucial that communication remains minimal and focused on ensuring containment efforts are effective without unnecessary information sharing.

After containment has been achieved, the next step is for each team to report back with their findings and any actions taken. This reporting should be done within a short interval after containment, typically no more than 24 hours from when containment was initiated. The goal here is to ensure that all teams are informed quickly about what has been accomplished so far.

Finally, the process concludes with a summary message where all teams report back on their findings and any remaining issues or areas for improvement. This final update should be sent within another short interval, usually no more than 48 hours from when containment was initiated.

In summary, the expected update rhythm is as follows:
1. Initial message (within minutes of issue identification).
2. No updates until containment.
3. Reporting back to containment team members every 24 hours.
4. Summary report sent within another short interval after containment has been achieved.

This process ensures that information flows efficiently and effectively, with each step building on the previous one in a timely manner.","Post the initial Status-Wire update by T+10 minutes (include impact, affected services, mitigations in progress, and state the next update in 30 minutes). Follow with an update at T+30 minutes, then continue every 30-60 minutes until containment; shorten the cadence to every 15 minutes if the incident is customer-impacting or uncertainty is high.",0.0,0.95,0.3
P_fixed_1024_query_rewrite_sparse_bm25_flat_none,qst_0221,"When someone new starts at Redwood Inference, what is the target turnaround time for getting them fully set up with accounts and tools in North America versus Europe/Asia-Pacific?","[""Cannot find relevant context.""]","The question does not provide enough specific information to determine the exact target turnaround times for setting up a new employee at Redwood Inference with accounts and tools in North America versus Europe/Asia-Pacific. Therefore, I cannot give an accurate answer based on the given contexts.",Redwood Inference's target new-hire full provisioning SLA is 5 business days for the US (North America) and 10 business days for EMEA/APAC (Europe and Asia-Pacific).,1.0,0.5,0.0
